,UNI_TYP_left,UNI_MAJ_left,UNI_IMD,ORGID,ORGID_NUM,SCHNAME,ADDRESS,CITY,ZIP,SCH_TYPE,SCH_TYPE1,SCH_TYPE2,SCH_LEVEL,GRADE,CLASS,SDNUM,SDNAME,CTYNUM,FIPSNUM,CTYNAME,MAGNET,DATE_ENTRY,FED_SCHNUM,ALT_NAME,WEB_URL,YEAR,geometry,Unnamed: 0,School Name,Demographic Description,Ending Status,Four Year Percent,Four Year Total,Physical Line 1,Physical City,Physical State,Physical Zip,Consistent Attendance,index_right,SECSCHOOL,STATE,BLOCKGROUP,BLOCK,TRACT,MCD,SUBMCD,PLACE,UNI_MAJ_right,UNI_TYP_right,UNI_NAM,HIGH_NAME,MIDD_NAME,ELEM_NAME,POPULATION
503,01,0300,020,010300020000,10300020000.0,La Crescent-Hokah High,1301 LANCER BLVD,LA CRESCENT,55947,PUBLIC,HIGH,SENIOR HIGH,SCHOOL,9-12,32,300,La Crescent-Hokah,28,55,Houston,NO,4/13/2007,271725000800.0,,http://www.isd300.k12.mn.us,SY2018-19,POINT (635680.7755000005 4852777.322699999),737,LA CRESCENT SENIOR HIGH,All Students,Graduate,100.0,90,1301 Lancer Blvd,La Crescent,MN,55947-1699,73.71,248373,,27,270550201003,270550201003023,27055020100,2705533866,,2733866,0300,01,La Crescent-Hokah,LA CRESCENT-HOKAH,LA CRESCENT-HOKAH,LA CRESCENT-HOKAH,54
505,51,0966,020,510966020000,510966020000.0,Wright Tech Center ALC,1405 3RD AVE NE,BUFFALO,55313,PUBLIC,VOCATIONAL COOP,PUBLIC ALC,SCHOOL,9-12,41,877,Buffalo-Hanover-Montrose,86,171,Wright,NO,8/10/2010,270003602351.0,,http://www.wtc.k12.mn.us,SY2018-19,POINT (431417.2522999998 5004448.5888),1649,WRIGHT TECHNICAL CENTER ALC,All Students,Graduate,35.9,78,1405 3rd Ave NE,Buffalo,MN,55313-1925,12.51,123338,,27,271711007021,271711007021012,27171100702,2717108452,,2708452,0877,01,Buffalo-Hanover-Montrose,BUFFALO,BUFFALO,NORTHWINDS,94
505,51,0966,020,510966020000,510966020000.0,Wright Tech Center ALC,1405 3RD AVE NE,BUFFALO,55313,PUBLIC,VOCATIONAL COOP,PUBLIC ALC,SCHOOL,9-12,41,877,Buffalo-Hanover-Montrose,86,171,Wright,NO,8/10/2010,270003602351.0,,http://www.wtc.k12.mn.us,SY2018-19,POINT (431417.2522999998 5004448.5888),1649,WRIGHT TECHNICAL CENTER ALC,All Students,Graduate,35.9,78,1405 3rd Ave NE,Buffalo,MN,55313-1925,12.51,123338,,27,271711007021,271711007021012,27171100702,2717108452,,2708452,0877,01,Buffalo-Hanover-Montrose,BUFFALO,BUFFALO,TATANKA,94
506,52,0915,020,520915020000,520915020000.0,Southern Plains ALC,132 1ST AVE SE,WINNEBAGO,56098,PUBLIC,SPEC ED COOP,PUBLIC ALC,SCHOOL,8-12,41,2860,Blue Earth Area,22,43,Faribault,NO,10/2014,270004602369.0,,http://www.blueearth.k12.mn.us,SY2018-19,POINT (406403.3098999998 4846558.5019),1610,SOUTHERN PLAINS AREA LEARNING CNTR.,All Students,Graduate,28.57,21,132 1st Ave SE,Winnebago,MN,56098,19.55,78896,,27,270434602002,270434602002020,27043460200,2704370924,,2770924,2860,01,Blue Earth Area,BLUE EARTH,BLUE EARTH,BLUE EARTH,0
507,61,6049,020,616049020000,616049020000.0,River Bend ALC,1315 S BROADWAY,NEW ULM,56073,PUBLIC,EDUCATION DISTRICT,PUBLIC ALC,SCHOOL,7-12,41,88,New Ulm,8,15,Brown,NO,3/20/2008,279135302494.0,,http://rbed.sharpschool.net/,SY2018-19,POINT (384582.6595000001 4906178.715500001),2252,RIVER BEND AREA LEARNING CENTER,All Students,Graduate,44.0,50,1315 S Broadway,New Ulm,MN,56073-2223,44.41,62112,,27,270159601021,270159601021023,27015960102,2701546042,,2746042,0088,01,New Ulm,NEW ULM,NEW ULM,JEFFERSON & WASHINGTON,0
508,61,6018,020,616018020000,616018020000.0,MN River Valley ALC-Seatbased,1313 E BLACK OAK AVE,MONTEVIDEO,56265,PUBLIC,EDUCATION DISTRICT,PUBLIC ALC,SCHOOL,7-12,41,129,Montevideo,12,23,Chippewa,NO,3/20/2008,270005802245.0,MN River Valley Learning,http://www.mrved.com,SY2018-19,POINT (286255.9912 4980891.5449),2244,MN RIVER VALLEY ALC-SEATBASED,All Students,Graduate,84.62,26,1313 E Black Oak Ave,Montevideo,MN,56265-0487,50.39,49471,,27,270239506004,270239506004054,27023950600,2702343720,,2743720,0129,01,Montevideo,MONTEVIDEO,MONTEVIDEO,SANFORD & RAMSEY,22
509,61,6004,020,616004020000,616004020000.0,Freshwater Ed. Dist. ALC,1830 AIRPORT RD,STAPLES,56479,PUBLIC,EDUCATION DISTRICT,PUBLIC ALC,SCHOOL,6-12,41,2170,Staples-Motley,80,159,Wadena,NO,11/13/2007,270001402222.0,,http://www.fed.k12.mn.us,SY2018-19,POINT (361714.3350999998 5138837.724300001),2229,FRESHWATER ED. DIST. ALC,All Students,Graduate,57.38,61,"1830 Airport Rd, Ste 2",Staples,MN,56479-3252,59.32,206922,,27,271594802003,271594802003039,27159480200,2715962446,,2762446,2170,01,Staples-Motley,STAPLES-MOTLEY,STAPLES-MOTLEY,STAPLES-MOTLEY,0
510,61,6013,015,616013015000,616013015000.0,River Valley Academy ALC,51 RED SCHOOL LN,KELLOGG,55945,PUBLIC,EDUCATION DISTRICT,PUBLIC ALC,SCHOOL,9-12,41,811,Wabasha-Kellogg,79,157,Wabasha,NO,3/19/2008,270005503149.0,,http://www.hved.org,SY2018-19,POINT (579623.1057000002 4906752.348999999),2237,RIVER VALLEY ACADEMY ALC,All Students,Graduate,73.68,19,51 Red School Ln,Kellogg,MN,55945-6827,15.69,248683,,27,271574902002,271574902002110,27157490200,2715732642,,2732642,0811,01,Wabasha-Kellogg,WABASHA-KELLOGG,,WABASHA-KELLOGG,39
511,01,2580,035,012580035000,12580035000.0,Crossroads ALC,130 ORIOLE AVE E,SANDSTONE,55072,PUBLIC,ALC,PUBLIC ALC,SCHOOL,7-12,41,2580,East Central,58,115,Pine,NO,8/21/2009,271108500222.0,,http://www.eastcentral.k12.mn.us,SY2018-19,POINT (510525.8284 5109415.5789),1833,CROSSROADS AREA LEARNING CENTER,All Students,Graduate,50.0,28,130 Oriole Ave E,Sandstone,MN,55072,9.81,6151,,27,271159504002,271159504002020,27115950400,2711558396,,2758396,2580,01,East Central,EAST CENTRAL,,EAST CENTRAL,28
512,61,6014,020,616014020000,616014020000.0,Runestone ALC,700 NORTHSIDE DR NE,ALEXANDRIA,56308,PUBLIC,EDUCATION DISTRICT,PUBLIC ALC,SCHOOL,7-12,41,206,Alexandria,21,41,Douglas,NO,10/2014,270001602224.0,,,SY2018-19,POINT (316541.0845999997 5085934.5348),2240,RUNESTONE REGIONAL LEARNING CENTER,All Students,Graduate,38.64,44,700 Northside Dr NE,Alexandria,MN,56308-5080,35.93,70805,,27,270414505003,270414505003088,27041450500,2704100928,,2700928,0206,01,Alexandria,JEFFERSON,DISCOVERY,VOYAGER,0
513,61,6026,020,616026020000,616026020000.0,West Central ALC,9 WEST 2ND ST S,MELROSE,56378,PUBLIC,EDUCATION DISTRICT,PUBLIC ALC,SCHOOL,6-12,41,740,Melrose,73,145,Stearns,NO,3/20/2008,279145502388.0,,http://www.wced6026.com/Area-Learning-Center.html,SY2018-19,POINT (358608.5804000003 5059339.3236),2248,WEST CENTRAL AREA LEARNING CENTER,All Students,Graduate,43.48,23,9 West 2nd St S,Melrose,MN,56378,99.1,75101,,27,271450106001,271450106001009,27145010600,2714541570,,2741570,0740,01,Melrose,MELROSE,MELROSE,MELROSE,0
514,01,0535,306,010535306000,10535306000.0,Rochester ALC,37 WOODLAKE DR SE,ROCHESTER,55904,PUBLIC,ALC,PUBLIC ALC,SCHOOL,6-12,41,535,Rochester,55,109,Olmsted,NO,10/2014,273180003078.0,,http://www.rochester.k12.mn.us,SY2018-19,POINT (543668.7368000001 4868837.0266),1011,ROCHESTER ALTERNATIVE LEARNING CTR,All Students,Graduate,61.05,190,37 Woodlake Dr SE,Rochester,MN,55904,23.73,88057,,27,271090009031,271090009031033,27109000903,2710954880,,2754880,0535,01,Rochester,MAYO,WILLOW CREEK,PINEWOOD,45
514,01,0535,306,010535306000,10535306000.0,Rochester ALC,37 WOODLAKE DR SE,ROCHESTER,55904,PUBLIC,ALC,PUBLIC ALC,SCHOOL,6-12,41,535,Rochester,55,109,Olmsted,NO,10/2014,273180003078.0,,http://www.rochester.k12.mn.us,SY2018-19,POINT (543668.7368000001 4868837.0266),1011,ROCHESTER ALTERNATIVE LEARNING CTR,All Students,Graduate,61.05,190,37 Woodlake Dr SE,Rochester,MN,55904,23.73,88057,,27,271090009031,271090009031033,27109000903,2710954880,,2754880,0535,01,Rochester,MAYO,WILLOW CREEK,BAMBER VALLEY,45
515,70,0160,002,700160002000,700160002000.0,MN Academy For The Deaf,615 OLOF HANSON DR,FARIBAULT,55021,PUBLIC,STATE OPERATED,SPECIAL EDUCATION,SCHOOL,EC-12,50,656,Faribault,66,131,Rice,NO,12/1/2008,270012902409.0,,http://www.msab.state.mn.us,SY2018-19,POINT (479144.2196000004 4904888.2599),392,MN ACADEMY FOR THE DEAF,All Students,Graduate,52.94,17,615 Olof Hanson Dr,Faribault,MN,55021-0308,74.68,140588,,27,271310707001,271310707001009,27131070700,2713120546,,2720546,0656,01,Faribault,FARIBAULT,FARIBAULT,ROOSEVELT,1109
516,70,1000,010,701000010000,701000010000.0,Perpich Center for the Arts,6125 OLSON MEMORIAL HWY,GOLDEN VALLEY,55422,PUBLIC,STATE OPERATED,SENIOR HIGH,SCHOOL,11-12,32,270,Hopkins,27,53,Hennepin,NO,12/1/2008,279145602410.0,,http://www.mcae.k12.mn.us,SY2018-19,POINT (471676.3705000002 4981178.8675),1657,PERPICH CENTER FOR ARTS EDUCATION,All Students,Graduate,96.63,89,6125 Olson Memorial Hwy,Golden Valley,MN,55422-4918,83.28,120284,,27,270530219002,270530219002010,27053021900,2705324308,,2724308,0270,01,Hopkins,HOPKINS,NORTH JR,MEADOWBROOK,61
517,06,0287,445,060287445000,60287445000.0,West High,11140 BREN RD W,MINNETONKA,55343,PUBLIC,INTERMEDIATE DIST,SPECIAL EDUCATION,SCHOOL,9-12,50,270,Hopkins,27,53,Hennepin,NO,12/1/2008,270002504743.0,West Education Center,,SY2018-19,POINT (466729.2022000002 4972052.997099999),686,WEST HIGH SCHOOL,All Students,Graduate,0.0,10,11140 Bren Rd W,Minnetonka,MN,55343,5.11,118280,,27,270530261041,270530261041005,27053026104,2705343252,,2743252,0270,01,Hopkins,HOPKINS,WEST JR,GATEWOOD,137
520,06,0287,800,060287800000,60287800000.0,West Educ Center Alt,11140 BREN RD W,MINNETONKA,55343,PUBLIC,INTERMEDIATE DIST,PUBLIC ALC,SCHOOL,7-12,41,270,Hopkins,27,53,Hennepin,NO,11/1/2007,270002504603.0,West Education Center,http://www.district287.org,SY2018-19,POINT (466729.2022000002 4972052.997099999),708,WEST EDUCATION CENTER ALTERNATIVE,All Students,Graduate,27.27,44,11140 Bren Rd W,Minnetonka,MN,55343,9.5,118280,,27,270530261041,270530261041005,27053026104,2705343252,,2743252,0270,01,Hopkins,HOPKINS,WEST JR,GATEWOOD,137
518,01,0286,221,010286221000,10286221000.0,Insight School of MN,6120 EARLE BROWN DRIVE STE #200,BROOKLYN CENTER,55430,PUBLIC,OTHER,DISTANCE LEARNING OLL,SCHOOL,6-12,46,286,Brooklyn Center,27,53,Hennepin,NO,10/4/2016,270624004306.0,,http://mn.insightschools.net,SY2018-19,POINT (476249.6506000003 4990456.374199999),674,INSIGHT SCHOOL OF MINNESOTA,All Students,Graduate,35.96,114,6120 Earle Brown Drive Ste #200,Brooklyn Center,MN,55430,99.02,157236,,27,270530202003,270530202003024,27053020200,2705307948,,2707948,0286,01,Brooklyn Center,BROOKLYN CENTER,BROOKLYN CENTER,EARLE BROWN,0
519,01,0192,020,010192020000,10192020000.0,Farmington High,20655 FLAGSTAFF AVE,FARMINGTON,55024,PUBLIC,HIGH,SENIOR HIGH,SCHOOL,9-12,32,192,Farmington,19,37,Dakota,NO,3/31/2009,271182000568.0,,http://www.farmington.k12.mn.us,SY2018-19,POINT (483771.8142999997 4944186.0272),436,FARMINGTON HIGH SCHOOL,All Students,Graduate,93.44,427,20655 Flagstaff Ave,Farmington,MN,55024-9242,83.25,146135,,27,270370609021,270370609021043,27037060902,2703720618,,2720618,0194,01,Lakeville,LAKEVILLE NORTH,KENWOOD TRAIL,LAKE MARION,9
519,01,0192,020,010192020000,10192020000.0,Farmington High,20655 FLAGSTAFF AVE,FARMINGTON,55024,PUBLIC,HIGH,SENIOR HIGH,SCHOOL,9-12,32,192,Farmington,19,37,Dakota,NO,3/31/2009,271182000568.0,,http://www.farmington.k12.mn.us,SY2018-19,POINT (483771.8142999997 4944186.0272),436,FARMINGTON HIGH SCHOOL,All Students,Graduate,93.44,427,20655 Flagstaff Ave,Farmington,MN,55024-9242,83.25,146135,,27,270370609021,270370609021043,27037060902,2703720618,,2720618,0192,01,Farmington,FARMINGTON,ROBERT BOECKMAN,MEADOWVIEW,9
519,01,0192,020,010192020000,10192020000.0,Farmington High,20655 FLAGSTAFF AVE,FARMINGTON,55024,PUBLIC,HIGH,SENIOR HIGH,SCHOOL,9-12,32,192,Farmington,19,37,Dakota,NO,3/31/2009,271182000568.0,,http://www.farmington.k12.mn.us,SY2018-19,POINT (483771.8142999997 4944186.0272),436,FARMINGTON HIGH SCHOOL,All Students,Graduate,93.44,427,20655 Flagstaff Ave,Farmington,MN,55024-9242,83.25,146135,,27,270370609021,270370609021043,27037060902,2703720618,,2720618,0192,01,Farmington,FARMINGTON,ROBERT BOECKMAN,RIVERVIEW,9
521,06,0287,801,060287801000,60287801000.0,Hennepin Gateway Academy,9000 BROOKLYN BLVD,BROOKLYN PARK,55445,PUBLIC,INTERMEDIATE DIST,PUBLIC ALC,SCHOOL,9-12,41,279,Osseo,27,53,Hennepin,NO,8/10/2010,270002504618.0,,http://www.district287.org,SY2018-19,POINT (468742.8964999998 4993748.3309),712,HENNEPIN GATEWAY TO COLLEGE,All Students,Graduate,12.82,39,9000 Brooklyn Blvd,Brooklyn Park,MN,55445,4.59,97009,,27,270530268076,270530268076012,27053026807,2705307966,,2707966,0279,01,Osseo,OSSEO,NORTH VIEW,RICE LAKE,81
522,01,0578,692,010578692000,10578692000.0,Pine City ALC,1225 MAIN ST S,PINE CITY,55063,PUBLIC,ALC,PUBLIC ALC,SCHOOL,9-12,41,578,Pine City,58,115,Pine,NO,3/7/2008,272838001025.0,,http://www.isd578.org,SY2018-19,POINT (502192.2386999996 5073247.1686),1083,PINE CITY AREA LEARNING CENTER,All Students,Graduate,73.33,15,1225 Main St S,Pine City,MN,55063-2198,93.4,181064,,27,271159506001,271159506001071,27115950600,2711551064,,2751064,0578,01,Pine City,PINE CITY,,PINE CITY,0
523,01,0833,025,010833025000,10833025000.0,East Ridge High,4200 PIONEER DR,WOODBURY,55129,PUBLIC,HIGH,SENIOR HIGH,SCHOOL,9-12,32,833,South Washington County,82,163,Washington,NO,4/2009,273381004246.0,,http://www.sowashco.k12.mn.us,SY2018-19,POINT (505246.1513999999 4970220.642000001),1492,EAST RIDGE HIGH SCHOOL,All Students,Graduate,96.27,429,4200 Pioneer Dr,Woodbury,MN,55129,91.17,163270,,27,271630710181,271630710181072,27163071018,2716371428,,2771428,0833,01,South Washington County,EAST RIDGE,OLTMAN,BAILEY,30
523,01,0833,025,010833025000,10833025000.0,East Ridge High,4200 PIONEER DR,WOODBURY,55129,PUBLIC,HIGH,SENIOR HIGH,SCHOOL,9-12,32,833,South Washington County,82,163,Washington,NO,4/2009,273381004246.0,,http://www.sowashco.k12.mn.us,SY2018-19,POINT (505246.1513999999 4970220.642000001),1492,EAST RIDGE HIGH SCHOOL,All Students,Graduate,96.27,429,4200 Pioneer Dr,Woodbury,MN,55129,91.17,163270,,27,271630710181,271630710181072,27163071018,2716371428,,2771428,0833,01,South Washington County,EAST RIDGE,LAKE,RED ROCK,30
523,01,0833,025,010833025000,10833025000.0,East Ridge High,4200 PIONEER DR,WOODBURY,55129,PUBLIC,HIGH,SENIOR HIGH,SCHOOL,9-12,32,833,South Washington County,82,163,Washington,NO,4/2009,273381004246.0,,http://www.sowashco.k12.mn.us,SY2018-19,POINT (505246.1513999999 4970220.642000001),1492,EAST RIDGE HIGH SCHOOL,All Students,Graduate,96.27,429,4200 Pioneer Dr,Woodbury,MN,55129,91.17,163270,,27,271630710181,271630710181072,27163071018,2716371428,,2771428,0833,01,South Washington County,WOODBURY,WOODBURY,BAILEY,30
524,07,4098,020,074098020000,74098020000.0,Nova Classical Academy Upper,1455 VICTORIA WAY,SAINT PAUL,55102,PUBLIC,CHARTER,HIGH,SCHOOL,6-12,33,625,St. Paul,62,123,Ramsey,NO,9/27/2007,270033704356.0,,http://www.novaclassical.org,SY2018-19,POINT (489305.4672999997 4973961.188100001),2089,NOVA CLASSICAL ACADEMY UPPER SCHOOL,All Students,Graduate,90.77,65,1455 Victoria Way,Saint Paul,MN,55102,93.47,158602,,27,271230367003,271230367003002,27123036700,2712358000,,2758000,0625,01,Saint Paul,HIGHLAND PARK,HIGHLAND PARK,AREA F2,253
525,03,0001,419,030001419000,30001419000.0,VOA Phoenix-SALT HS,924 19TH AVE S,MINNEAPOLIS,55404,PUBLIC,PAP,PRIVATE ALP,SCHOOL,9-12,43,1,Minneapolis,27,53,Hennepin,NO,8/20/2009,272124004290.0,,http://www.voamn.org/Services/EducationSchools/PhoenixHighSchool/tabid/7127/Default.aspx,SY2018-19,POINT (480595.3640000001 4978934.093599999),82,VOA HIGH SCHOOL,All Students,Graduate,6.0,50,924 19th Ave S,Minneapolis,MN,55404,19.0,150745,,27,270531062001,270531062001009,27053106200,2705343000,,2743000,0001,03,Minneapolis,SOUTH,ANNE SULLIVAN & SANFORD,ANNE SULLIVAN,0
526,07,4120,030,074120030000,74120030000.0,St. Croix Prep Academy Upper,4260 STAGECOACH TR N,STILLWATER,55082,PUBLIC,CHARTER,HIGH,SCHOOL,9-12,32,834,Stillwater Area,82,163,Washington,NO,4/2010,270036204360.0,,http://www.stcroixprep.org,SY2018-19,POINT (515941.7898000004 4984462.7994),2145,ST. CROIX PREPARATORY ACADEMY UPPER,All Students,Graduate,94.25,87,4260 Stagecoach Tr N,Stillwater,MN,55082,91.55,138545,,27,271630707011,271630707011077,27163070701,2716304132,,,0834,01,Stillwater Area,STILLWATER,OAK-LAND,ANDERSEN,0
527,07,4000,010,074000010000,74000010000.0,City Academy,958 JESSIE ST,SAINT PAUL,55130,PUBLIC,CHARTER,HIGH,SCHOOL,9-12,33,625,St. Paul,62,123,Ramsey,NO,9/24/2007,270895500016.0,,http://www.cityacademy.org,SY2018-19,POINT (493930.9693 4979613.5559),1961,CITY ACADEMY,All Students,Graduate,60.53,76,958 Jessie St,Saint Paul,MN,55130-4058,15.6,149000,,27,271230315002,271230315002005,27123031500,2712358000,,2758000,0625,01,Saint Paul,WASHINGTON TECHNOLOGY,WASHINGTON TECHNOLOGY,AREA C,0
528,01,2142,055,012142055000,12142055000.0,North Woods High,10248 OLSON RD E,COOK,55723,PUBLIC,HIGH,SECONDARY SCHOOL,SCHOOL,7-12,33,2142,St. Louis County,69,0,St. Louis,NO,1/17/2012,270000804459.0,,http://isd2142.net,SY2018-19,POINT (517031.1323999995 5304272.599300001),1689,NORTH WOODS SECONDARY,All Students,Graduate,88.24,34,10248 Olson Rd E,Cook,MN,55723,68.74,235605,,27,271370151001,271370151001003,27137015100,2713720996,,,2142,01,St. Louis County,NORTH WOODS,,NORTH WOODS,2
530,06,0916,062,060916062000,60916062000.0,916 Mahtomedi Academy,2737 COUNTY RD D,WHITE BEAR LAKE,55110,PUBLIC,INTERMEDIATE DIST,PUBLIC ALC,SCHOOL,9-12,41,624,White Bear Lake,62,123,Ramsey,NO,10/2014,270226404430.0,,http://www.nemetro.k12.mn.us,SY2018-19,POINT (501057.7717000004 4986974.716499999),1618,916 MAHTOMEDI ACADEMY,All Students,Graduate,14.0,50,2737 County Rd D,White Bear Lake,MN,55110-3935,45.11,165587,,27,271230404022,271230404022028,27123040402,2712369970,,2769970,0624,01,White Bear Lake,NORTH & SOUTH,SUNRISE PARK,WILLOW LANE,3
531,07,4053,020,074053020000,74053020000.0,North Lakes Academy 56,308 15TH ST SW,FOREST LAKE,55025,PUBLIC,CHARTER,HIGH,SCHOOL,9-12,33,831,Forest Lake,82,163,Washington,NO,9/9/2016,270017704291.0,,http://www.northlakesacademy.org,SY2018-19,POINT (499694.1243000003 5013556.778899999),2025,NORTH LAKES ACADEMY 56,All Students,Graduate,80.0,40,308 15th St SW,Forest Lake,MN,55025,64.57,178393,,27,271630701032,271630701032013,27163070103,2716321770,,2721770,0831,01,Forest Lake,FOREST LAKE,FOREST LAKE,FOREST VIEW & FOREST LAKE,0
532,01,2142,045,012142045000,12142045000.0,South Ridge High,8162 SWAN LAKE RD,CULVER,55779,PUBLIC,HIGH,SECONDARY SCHOOL,SCHOOL,7-12,33,2142,St. Louis County,69,137,St. Louis,NO,5/2/2011,270000804544.0,,http://isd2142.net,SY2018-19,POINT (534812.9205999998 5201350.701400001),1685,SOUTH RIDGE SECONDARY,All Students,Graduate,92.11,38,8162 Swan Lake Rd,Culver,MN,55779,73.27,2418,,27,271370111001,271370111001116,27137011100,2713745664,,,2142,01,St. Louis County,SOUTH RIDGE,,SOUTH RIDGE,60
533,07,4200,010,074200010000,74200010000.0,STEP Academy,835  5TH ST E.,SAINT PAUL,55106,PUBLIC,CHARTER,HIGH,SCHOOL,6-12,33,625,St. Paul,62,123,Ramsey,NO,7/2011,270036704507.0,,http://www.stepacademymn.us,SY2018-19,POINT (494855.3031000001 4978481.755999999),2197,STEP ACADEMY CHARTER SCHOOL,All Students,Graduate,89.74,39,835  5th St E.,Saint Paul,MN,55106,79.3,145107,,27,271230331001,271230331001014,27123033100,2712358000,,2758000,0625,01,Saint Paul,HARDING,BATTLE CREEK,AREA B,25
534,07,4204,010,074204010000,74204010000.0,Rochester STEM Academy,415 16TH ST SW,ROCHESTER,55902,PUBLIC,CHARTER,HIGH,SCHOOL,9-12,32,535,Rochester,55,109,Olmsted,NO,7/2011,270037004515.0,,http://www.rochesterstemacademy.org,SY2018-19,POINT (542548.8715000004 4872102.1774),2201,ROCHESTER STEM ACADEMY,All Students,Graduate,80.0,30,415 16th St SW,Rochester,MN,55902-2125,99.21,88114,,27,271090011001,271090011001010,27109001100,2710954880,,2754880,0535,01,Rochester,MAYO,WILLOW CREEK,BEN FRANKLIN,0
535,01,0625,712,010625712000,10625712000.0,ALC Secondary ESY,1780 7TH ST W,SAINT PAUL,55116,PUBLIC,ALC,PUBLIC ALC,SCHOOL,5-12,41,625,St. Paul,62,123,Ramsey,NO,10/2014,273384003163.0,,,SY2018-19,POINT (488366.3366 4973336.1702),1205,ALC SECONDARY EXTENDED PROGRAMS,All Students,Graduate,94.19,86,1780 7th St W,Saint Paul,MN,55116-2347,,159438,,27,271230367003,271230367003026,27123036700,2712358000,,2758000,0625,01,Saint Paul,HIGHLAND PARK,HIGHLAND PARK,AREA F2,8
536,01,0271,620,010271620000,10271620000.0,Choice Alternative High,2575 W 88TH ST,BLOOMINGTON,55431,PUBLIC,ALP,PUBLIC ALP,SCHOOL,9-12,42,271,Bloomington,27,53,Hennepin,NO,8/2011,270579000000.0,,http://www.district287.org,SY2018-19,POINT (475279.4785000002 4965652.8781),590,CHOICE ALTERNATIVE HIGH SCHOOL,All Students,Graduate,57.52,113,2575 W 88th St,Bloomington,MN,55431,8.18,93785,,27,270530256031,270530256031012,27053025603,2705306616,,2706616,0271,01,Bloomington,JOHN F KENNEDY,OAK GROVE,WASHBURN,110
537,01,0279,702,010279702000,10279702000.0,ALC Senior High,7300 BOONE AVE N,BROOKLYN PARK,55428,PUBLIC,ALC,PUBLIC ALC,SCHOOL,9-12,41,279,Osseo,27,53,Hennepin,NO,8/2011,272520004529.0,,http://district279.org,SY2018-19,POINT (469229.2252000002 4992660.334000001),626,ALC SENIOR HIGH,All Students,Graduate,13.7,73,7300 Boone Ave N,Brooklyn Park,MN,55428-1001,10.99,116101,,27,270530268076,270530268076040,27053026807,2705307966,,2707966,0279,01,Osseo,OSSEO,NORTH VIEW,RICE LAKE,0
538,01,0279,703,010279703000,10279703000.0,ALC Independent Study,7300 BOONE AVE N,BROOKLYN PARK,55428,PUBLIC,ALC,PUBLIC ALC,SCHOOL,9-12,41,279,Osseo,27,53,Hennepin,NO,8/2011,272520004441.0,,http://district279.org,SY2018-19,POINT (469229.2252000002 4992660.334000001),630,ALC INDEPENDENT STUDY,All Students,Graduate,100.0,17,7300 Boone Ave N,Brooklyn Park,MN,55428-1001,,116101,,27,270530268076,270530268076040,27053026807,2705307966,,2707966,0279,01,Osseo,OSSEO,NORTH VIEW,RICE LAKE,0
540,07,4059,020,074059020000,74059020000.0,Crosslake Community High School,35808 COUNTY RD 66,CROSSLAKE,56442,PUBLIC,CHARTER,HIGH,SCHOOL,5-12,46,186,Pequot Lakes,18,35,Crow Wing,NO,8/2014,270021804782.0,,http://www.cchsonline.org,SY2018-19,POINT (415230.2399000004 5169357.602600001),2037,CROSSLAKE COMMUNITY HIGH SCHOOL,All Students,Graduate,42.31,26,35808 County Road 66,Crosslake,MN,56442,64.27,220205,,27,270359502041,270359502041037,27035950204,2703513978,,2713978,0186,01,Pequot Lakes,PEQUOT LAKES,PEQUOT LAKES,PEQUOT LAKES,65
541,01,2155,001,012155001000,12155001000.0,WDC High,600 COLFAX AVE SW,WADENA,56482,PUBLIC,HIGH,SECONDARY SCHOOL,SCHOOL,7-12,33,2155,Wadena-Deer Creek,80,159,Wadena,NO,4/13/2007,270002201733.0,,http://www.wdc2155.k12.mn.us,SY2018-19,POINT (335067.2144999998 5145477.678200001),1713,WADENA-DEER CREEK SENIOR HIGH,All Students,Graduate,82.19,73,600 Colfax Ave SW,Wadena,MN,56482-0151,82.52,203774,,27,271594803002,271594803002016,27159480300,2715967504,,2767504,2155,01,Wadena-Deer Creek,WADENA-DEER CREEK,WADENA-DEER CREEK,WADENA-DEER CREEK,17
542,01,2190,022,012190022000,12190022000.0,Yellow Medicine East High,450 9TH AVE,GRANITE FALLS,56241,PUBLIC,HIGH,SENIOR HIGH,SCHOOL,9-12,32,2190,Yellow Medicine East,87,173,Yellow Medicine,NO,4/13/2007,270009903539.0,,http://isd2190.org,SY2018-19,POINT (298739.5933999997 4965050.8013),1773,YELLOW MEDICINE EAST HIGH SCHOOL,All Students,Graduate,95.16,62,450 9th Ave,Granite Falls,MN,56241-1399,77.86,48226,,27,271739701001,271739701001044,27173970100,2717325280,,2725280,2190,01,Yellow Medicine East,YELLOW MEDICINE EAST,YELLOW MEDICINE EAST,BERT RANEY,26
543,01,0625,695,010625695000,10625695000.0,Journeys Secondary,90 WESTERN AVE,SAINT PAUL,55102,PUBLIC,OTHER,SPECIAL EDUCATION,SCHOOL,8-12,50,625,St. Paul,62,123,Ramsey,NO,2/14/2013,273384003457.0,,http://www.spps.org,SY2018-19,POINT (490871.5829999996 4976745.4365),1197,JOURNEYS SECONDARY SCHOOL,All Students,Graduate,11.76,34,90 Western Ave,Saint Paul,MN,55102-2995,60.87,160369,,27,271230355001,271230355001006,27123035500,2712358000,,2758000,0625,01,Saint Paul,CENTRAL,RAMSEY,AREA F1,108
