,/@Count,/@Count/#agg,/@Rows,/tri_facility/ASGN_AGENCY,/tri_facility/ASGN_FEDERAL_IND,/tri_facility/ASGN_PARTIAL_IND,/tri_facility/ASGN_PARTIAL_IND/#agg,/tri_facility/ASGN_PUBLIC_CONTACT,/tri_facility/ASGN_PUBLIC_CONTACT_EMAIL,/tri_facility/ASGN_PUBLIC_PHONE,/tri_facility/ASGN_PUBLIC_PHONE_EXT,/tri_facility/ASGN_PUBLIC_PHONE_EXT/#agg,/tri_facility/BIA_CODE,/tri_facility/CITY_NAME,/tri_facility/COUNTY_NAME,/tri_facility/FAC_CLOSED_IND,/tri_facility/FAC_CLOSED_IND/#agg,/tri_facility/FAC_LATITUDE,/tri_facility/FAC_LATITUDE/#agg,/tri_facility/FAC_LONGITUDE,/tri_facility/FAC_LONGITUDE/#agg,/tri_facility/FACILITY_NAME,/tri_facility/FRS_ID,/tri_facility/MAIL_CITY,/tri_facility/MAIL_COUNTRY,/tri_facility/MAIL_NAME,/tri_facility/MAIL_PROVINCE,/tri_facility/MAIL_STATE_ABBR,/tri_facility/MAIL_STREET_ADDRESS,/tri_facility/MAIL_ZIP_CODE,/tri_facility/PARENT_CO_DB_NUM,/tri_facility/PARENT_CO_NAME,/tri_facility/PREF_ACCURACY,/tri_facility/PREF_ACCURACY/#agg,/tri_facility/PREF_COLLECT_METH,/tri_facility/PREF_DESC_CATEGORY,/tri_facility/PREF_HORIZONTAL_DATUM,/tri_facility/PREF_LATITUDE,/tri_facility/PREF_LATITUDE/#agg,/tri_facility/PREF_LONGITUDE,/tri_facility/PREF_LONGITUDE/#agg,/tri_facility/PREF_QA_CODE,/tri_facility/PREF_QA_CODE/#agg,/tri_facility/PREF_SOURCE_SCALE,/tri_facility/REGION,/tri_facility/REGION/#agg,/tri_facility/STANDARDIZED_PARENT_COMPANY,/tri_facility/STATE_ABBR,/tri_facility/STATE_COUNTY_FIPS_CODE,/tri_facility/STATE_COUNTY_FIPS_CODE/#agg,/tri_facility/STREET_ADDRESS,/tri_facility/TRI_FACILITY_ID,/tri_facility/ZIP_CODE,/tri_facility/ZIP_CODE/#agg
282,1264,,0-100000,,C,0,0,THOMAS R. LINDQUIST,,6126871718,,,,EAGAN,DAKOTA,0,0,445130,445130,930900,930900,UNISYS MATERIALS MANAGEMENT CENTER CSD,,EAGAN,,UNISYS MATERIALS MANAGEMENT CENTER CSD,,MN,1200 TRAPP RD,55121,72000413,UNISYS CORP,150,150,UN,UN,1,44.858333,44.858333,93.15,93.15,1010,1010,U,5,5,,MN,27037,27037,1200 TRAPP RD,55121NSYSM1200T,55121,55121
283,1264,,0-100000,,C,0,0,THOMAS R. LINDQUIST,,6126871718,,,,EAGAN,DAKOTA,0,0,445000,445000,931000,931000,PARAMAX SYSTEMS CORP UNISYS PARK CSD,,SAINT PAUL,,PARAMAX SYS. CORP. UNISYS PARK CSD,,MN,P.O. BOX 64525,55164-0525,72000413,UNISYS CORP,150,150,UN,UN,1,44.833333,44.833333,93.166667,93.166667,1010,1010,U,5,5,,MN,27037,27037,3333 PILOT KNOB RD,55121NSYSN3333P,55121,55121
284,1264,,0-100000,,C,0,0,KYLE A. KUNST,,6128951385,,,,EAGAN,DAKOTA,1,1,445120,445120,930825,930825,PEPSI-COLA BOTTLING CO EAGAN,,EAGAN,,PEPSI-COLA BOTTLING CO EAGAN,,MN,2755 HWY 55,55121,2354074,PEPSI-COLA CO,150,150,UN,UN,1,44.855556,44.855556,93.140278,93.140278,1010,1010,U,5,5,,MN,27037,27037,2755 HWY 55,55121PPSCL2755H,55121,55121
285,1264,,0-100000,,C,0,0,WAYNE HAHN,,6516817651,,,,EAGAN,DAKOTA,0,0,445156,445156,930909,930909,ERGOTRON INC.,,ST. PAUL,,ERGOTRON INC.,,MN,1181 TRAPP RD,55121,,,,,,,,,,,,,,,5,5,,MN,27037,27037,1181 TRAPP RD,55121RGTRN1181T,55121,55121
286,1264,,0-100000,,C,0,0,JOHN MAJCHRZAK,JOHN.MAJCHRZAK@SAFETY-KLEEN.COM,6516886975,,,,EAGAN,DAKOTA,0,0,445136,445136,931133,931133,SAFETY-KLEEN SYSTEMS EAGAN (EAB),,EAGAN,,SAFETY-KLEEN SYSTEMS EAGAN (EAB),,MN,3227 TERMINAL DR,55121,157793639,CLEAN HARBORS INC,,,,,,,,,,,,,5,5,CLEAN HARBORS INC,MN,27037,27037,3227 TERMINAL DR,55121SFTYK3227T,55121,55121
287,1264,,0-100000,,C,0,0,BRIAN O'CONNELL,BRIAN.E.OCONNELL@GRACE.COM,6174984594,,,,EAGAN,DAKOTA,0,0,445122,445122,930907,930907,W.R. GRACE and CO. - CONN. GRACE CONSTRUCTION PRODUCTS,,CAMBRIDGE,,WR GRACE and CO - CONN GRACE PERFORMANCE CHEMICALS,,MA,62 WHITTEMORE AVE,2140,1409150,WR GRACE and CO,,,,,,,,,,,,,5,5,,MN,27037,27037,1170 EAGAN INDUSTRIAL RD,55121WRGRC1170E,55121,55121
288,1264,,0-100000,,C,0,0,BILL DRESSEN,WILLIAM.DRESSEN@RHEEM.COM,6519944093,,,,EAGAN,DAKOTA,1,1,445037,445037,931110,931110,WATER HEATER INNOVATIONS INC.,,EAGAN,,WATER HEATER INNOVATIONS INC.,,MN,3107 SIBLEY MEMORIAL HWY,55121,121564579,RHEEM MANUFACTURING CO,150,150,UN,UN,1,44.843611,44.843611,93.186111,93.186111,1010,1010,U,5,5,PACE GROUP INC,MN,27037,27037,3107 SIBLEY MEMORIAL HWY,55121WTRHT3107S,55121,55121
289,1264,,0-100000,,C,0,0,BOB OLSON,,9092450266,,,,SAINT PAUL,RAMSEY,0,0,444935,444935,931217,931217,FINISHING EQUIPMENT INC,,SAINT PAUL,,FINISHING EQUIPMENT INC,,MN,3640 KENNEBEC DR,55122,,,,,,,,,,,,,,,5,5,,MN,27123,27123,3640 KENNEBEC DR,55122FNSHN3640K,55122,55122
290,1264,,0-100000,,C,0,0,RANDY SMITH,,6128287826,,,,EAGAN,DAKOTA,0,0,445130,445130,930830,930830,ROSEMOUNT INC,,EAGAN,,ROSEMOUNT INC,,MN,1256 TRAPP RD,55122,6269633,EMERSON ELECTRIC CO,11000,11000,Z1,UN,1,44.8036,44.8036,93.1962,93.1962,0,0,U,5,5,,MN,27037,27037,1256 TRAPP RD,55122RSMNT1256T,55122,55122
291,1264,,0-100000,,C,0,0,MARC NICHOLS/RITA MCKAHAN,,6514521017,,,,EAGAN,DAKOTA,0,0,444940,444940,930652,930652,MICROPARTS INC,,EAGAN,,MICROPARTS INC,,MN,3680 DODD RD,55123,,,,,,,,,,,,,,,5,5,,MN,27037,27037,3680 DODD RD,55123MCRPR3680D,55123,55123
292,1264,,0-100000,,C,0,0,S. ISAACSON,,6126876313,,,,EAGAN,DAKOTA,0,0,444920,444920,930648,930648,WEST PUBLISHING CO,,EAGAN,,WEST PUBLISHING CO.,,MN,610 OPPERMAN DR.,55123,,,11000,11000,UN,UN,1,44.822222,44.822222,93.113333,93.113333,1000,1000,U,5,5,,MN,27037,27037,610 OPPERMAN DR,55123WSTPB3773H,55123,55123
293,1264,,0-100000,,C,0,0,RANDALL BOISVERT,RANDALL.BOISVERT@HANSON.COM,3124437102,,,,APPLE VALLEY,DAKOTA,0,0,444356,444356,931119,931119,HANSON PIPE and PRODUCTS INC,,APPLE VALLEY,,HANSON PIPE and PRODUCTS INC,,MN,6055 150TH ST W,55124,,,,,,,,,,,,,,,5,5,,MN,27037,27037,6055 150TH ST W,55124HNSNP65515,55124,55124
294,1264,,0-100000,,C,0,0,JOHN KALLAUS,KALLAUSJ@ECOWATER.COM,6517385817,,,,WOODBURY,WASHINGTON,0,0,445516,445516,925745,925745,ECOWATER SYSTEMS INC.,,WOODBURY,,ECOWATER SYSTEMS INC.,,MN,1890 WOODLANE DR,55125,40890527,THE MARMON GROUP INC,150,150,UN,UN,1,44.913333,44.913333,92.966944,92.966944,1010,1010,U,5,5,,MN,27163,27163,1890 WOODLANE DR,55125CDYNC1890W,55125,55125
295,1264,,0-100000,,C,0,0,HENRY KLITGARD,HENRY_KLITGARD@DEANFOODS.COM,6517302134,,,,WOODBURY,WASHINGTON,0,0,445514,445514,925836,925836,DEAN FOODS NORTH CENTRAL LLC-WOODBURY,,WOODBURY,,DEAN FOODS NORTH CENTRAL LLC-WOODBURY,,MN,1930 WOODDALE DR,55125,929182210,DEAN FOODS CO,150,150,UN,UN,1,44.920556,44.920556,92.976667,92.976667,1010,1010,U,5,5,DEAN FOODS CO,MN,27163,27163,1930 WOODDALE DR,55125NRRSC1930W,55125,55125
296,1264,,0-100000,,C,0,0,C. FRANSEN,,6124824876,,,,SAINT PAUL,RAMSEY,1,1,450405,450405,930855,930855,"CONTROL DATA CORP, ARDEN HILLS",,SAINT PAUL,,"CONTROL DATA CORP, ARDEN HILLS",,MN,4201 N LEXINGTON AVE,55126-6198,,,150,150,UN,UN,1,45.068056,45.068056,93.148611,93.148611,1010,1010,U,5,5,,MN,27123,27123,4201 N LEXINGTON AVE,55126CNTRL4201N,551266198,551266198
297,1264,,0-100000,,C,0,0,ROGER BROWN,,6124837662,,,,SHOREVIEW,RAMSEY,0,0,450351,450351,930836,930836,DELUXE CHECK PRINTERS INC,,SHOREVIEW,,DELUXE CHECK PRINTERS INC,,MN,1020 W CR F,55126,6148597,DELUXE CORP,150,150,UN,UN,1,45.064167,45.064167,93.143333,93.143333,1010,1010,U,5,5,,MN,27123,27123,1020 W CR F,55126DLXCH1020W,55126,55126
298,1264,,0-100000,,C,0,0,MIKE TARVIN,TARVIN.M@MULTI-CLEAN.COM,6514143335,,,,SHOREVIEW,RAMSEY,0,0,450258,450258,930713,930713,MINUTEMAN INTERNATIONAL MULTI-CLEAN DIV,,SHOREVIEW,,MINUTEMAN INTERNATIONAL MULTI-CLEAN DIV,,MN,600 CARDIGAN RD,55126,5115852,MINUTEMAN INTERNATIONAL INC,150,150,UN,UN,1,45.049444,45.049444,93.120278,93.120278,1010,1010,U,5,5,MINUTEMAN INTERNATIONAL INC,MN,27123,27123,600 CARDIGAN RD,55126MLTCL600CA,55126,55126
299,1264,,0-100000,,C,0,0,JEFF RIVERS,JEFF.RIVERS@PACEIND.COM,6514153010,,,,SAINT PAUL,RAMSEY,0,0,0,0,0,0,PACE INDUSTRIES ST PAUL DIV,,SAINT PAUL,,PACE INDUSTRIES ST PAUL DIV,,MN,3737 LEXINGTON AVE N,55126,7140064,PACE INDUSTRIES LLC,150,150,UN,UN,1,45.053889,45.053889,93.1475,93.1475,1010,1010,U,5,5,PACE INDUSTRIES LLC,MN,27123,27123,3737 LEXINGTON AVE N,55126SNTPL3737N,55126,55126
300,1264,,0-100000,,C,0,0,THOMAS MILLER,TJMILLER@ELECTRONICINDUSTRIES.NET,6514901882,,,,VADNAIS HEIGHTS,RAMSEY,0,0,450425,450425,930404,930404,ELECTRONIC INDUSTRIES INC,,VADNAIS HEIGHTS,,ELECTRONIC INDUSTRIES INC,,MN,400 COMMERCE CT,55127,,,,,,,,,,,,,,,5,5,,MN,27123,27123,400 COMMERCE CT,55127LCTRN4CMME,55127,55127
301,1264,,0-100000,,C,0,0,MARK MOSCHKAU,MMOSCHKA@SCHWING.COM,6514290999,,,,WHITE BEAR LAKE,RAMSEY,0,0,450710,450710,930315,930315,SCHWING AMERICA INC,,WHITE BEAR LAKE,,SCHWING AMERICA INC,,MN,5900 CENTERVILLE RD,55127,,,150,150,UN,UN,1,45.119444,45.119444,93.054167,93.054167,1010,1010,U,5,5,SCHWING AMERICA INC,MN,27123,27123,5900 CENTERVILLE RD,55127SCHWN5900C,55127,55127
302,1264,,0-100000,,C,0,0,JOHN T. ELLIS,,6124810756,,,,VADNAIS HEIGHTS,RAMSEY,0,0,450501,450501,930500,930500,SERVTRON CO,,VADNAIS HEIGHTS,,SERVTRON CO,,MN,410 OAK GROVE PKWY,55127,59006664,REPTRON ELECTRONICS,150,150,UN,UN,1,45.083611,45.083611,93.083333,93.083333,1010,1010,U,5,5,,MN,27123,27123,410 OAK GROVE PKWY,55127SRVTR410OA,55127,55127
303,1264,,0-100000,,C,0,0,LEE PERSONETTE,,8477764412,,,,OAKDALE,WASHINGTON,0,0,445929,445929,925825,925825,H B FULLER CO INDUSTRIAL COATINGS DIV,,OAKDALE,,H B FULLER CO INDUSTRIAL COATINGS DIV,,MN,2900 GRANADA LN,55128,6159776,H B FULLER CO,99999,99999,UN,UN,U,44.991389,44.991389,92.973611,92.973611,0,0,U,5,5,,MN,27163,27163,2900 GRANADA LN,55128HBFLL2900G,55128,55128
304,1264,,0-100000,,C,0,0,TOBY THREM / ENGINEERING MANAGER,TTHREM@KEYTRONICEMS.COM,6515831987,,,,SAINT PAUL,WASHINGTON,0,0,0,0,0,0,AYRSHIRE ELECTRONICS MN,,SAINT PAUL,,AYRSHIRE ELECTRONICS MN,,MN,7015 55TH ST N,55128,,,,,,,,,,,,,,,5,5,,MN,27163,27163,7015 55TH ST N,55128YRSHR71555,55128,55128
305,1264,,0-100000,,C,0,0,JASON BUNGARD,JBUNGARD@GRTINC.COM,3304229593,,,,EAGAN,DAKOTA,0,0,,,,,GENERAL RESOURCE TECHNOLOGY INC,,EAGAN,,GENERAL RESOURCE TECHNOLOGY INC,,MN,2978 CENTER CT,55121,148345382,MAPEI CORP,,,,,,,,,,,,,5,5,MAPEI CORP,MN,27037,27037,2978 CENTER CT,5512WMPGNG2978C,55121,55121
306,1264,,0-100000,,C,0,0,PERRY FEDERS,PERRY@METRO-MFG.COM,6517765455,,,,SAINT PAUL,RAMSEY,0,0,0,0,0,0,METRO MANUFACTURING INC,,SAINT PAUL,,METRO MANUFACTURING INC,,MN,465 KENNY RD,55130,,,,,,,,,,,,,,,5,5,,MN,27123,27123,465 KENNY RD,5513WMTRMN465KE,55130,55130
307,1264,,0-100000,,C,0,0,VIVIEN L. SMITH,VLSMITH1@MMM.COM,6517368174,,,,ST. PAUL,RAMSEY,0,0,,,,,3M CO 3M CENTER ST PAUL,,ST. PAUL,,3M CO 3M CENTER ST PAUL,,MN,3M CENTER BLDG 224-2S-25 ATTN: A.M. MORIS,55144-1000,6173082,3M CO,,,,,,,,,,,,,5,5,3M CO,MN,27123,27123,3M CENTER BLDG 224-2S-25,551443MC3M251CN,551441000,551441000
308,1264,,0-100000,,C,0,0,RICK RENNER,,6127331135,,,,SAINT PAUL,RAMSEY,0,0,445715,445715,930000,930000,3M CO CENTER PILOT PLANTS,,SAINT PAUL,,3M CENTER PILOT PLANTS,,MN,"BLDG 42-2E-27, P.O. BOX 3331",55133-3331,6173082,3M CO INC,600,600,A2,PG,1,45.0329,45.0329,93.094,93.094,1000,1000,J,5,5,,MN,27123,27123,I-94 and MCKNIGHT RD,55144MCNTRI94AN,551441000,551441000
309,1264,,0-100000,,C,0,0,DAVID HULL,EPCRA@MMM.COM,6517363279,,,,SAINT PAUL,RAMSEY,0,0,445753,445753,930350,930350,3M CO - ST. PAUL EASTSIDE SITE,,SAINT PAUL,,3M CO ST. PAUL EASTSIDE SITE,,MN,751 MENDOTA ST BUILDING 24-1W-21,55106,6173082,3M CO,11000,11000,Z1,UN,1,44.9421,44.9421,93.0043,93.0043,0,0,U,5,5,,MN,27123,27123,751 MENDOTA ST,55144MSNTP900BU,55106,55106
310,1264,,0-100000,,C,0,0,BERNARD BAUMANN,,6127785880,,,,SAINT PAUL,RAMSEY,0,0,445803,445803,930501,930501,3M CO ST PAUL INDUSTRIAL ABRASIVES,,SAINT PAUL,,3M CO ST. PAUL INDUSTRIAL ABRASIVES,,MN,"3M CENTER, 2-1E-08",55144-1000,6173082,3M CO INC,150,150,A1,PG,1,44.965,44.965,93.060939,93.060939,1000,1000,J,5,5,,MN,27123,27123,935 BUSH AVE,55144MSNTP935BU,551441000,551441000
311,1264,,0-100000,,C,0,0,WILLIAM G. HOWE,,6126464544,,,,SAINT PAUL,RAMSEY,0,0,445958,445958,931000,931000,H M SMYTH CO INC,,SAINT PAUL,,H M SMYTH CO INC,,MN,1085 SNELLING AVE NORTH,55108,,,150,150,A1,PG,1,44.974256,44.974256,93.1667,93.1667,1000,1000,J,5,5,,MN,27123,27123,1085 SNELLING AVE NORTH,55164HMSMY1085S,55108,55108
312,1264,,0-100000,,C,0,0,DEB MCGOVERN,,6514370642,,,,ROSEMOUNT,DAKOTA,0,0,444524,444524,930125,930125,FLINT HILLS RESOURCES LP,,ST. PAUL,,FLINT HILLS RESOURCES LP SULFURIC ACID UNIT,,MN,PO BOX 64596,55164-0596,6944334,KOCH INDUSTRIES INC,11000,11000,UN,UN,1,44.756667,44.756667,93.023611,93.023611,1000,1000,U,5,5,,MN,27037,27037,13155 COURTHOUSE BLVD,55164KCHRFPOBOA,55068,55068
313,1264,,0-100000,,C,0,0,JAKE REINT,JAKE.REINT@FHR.COM,6514381331,,,,ROSEMOUNT,DAKOTA,0,0,444600,444600,930225,930225,FLINT HILLS RESOURCES PINE BEND LLC,,ST PAUL,,FLINT HILLS RESOURCES PINE BEND LLC,,MN,PO BOX 64596,55164,6944334,KOCH INDUSTRIES INC,11000,11000,UN,UN,1,44.766667,44.766667,93.041667,93.041667,1000,1000,U,5,5,KOCH INDUSTRIES INC,MN,27037,27037,13775 CLARK RD,55164KCHRFPOBOX,55068,55068
314,1264,,0-100000,,C,0,0,JACK ARVIG,,6516286327,,,,SAINT PAUL,RAMSEY,0,0,450015,450015,931215,931215,PAPER CALMENSON and CO,,SAINT PAUL,,PAPER CALMENSON and CO,,MN,2500 W COUNTY RD B,55164,,,150,150,UN,UN,1,45.004167,45.004167,93.204167,93.204167,1010,1010,U,5,5,,MN,27123,27123,2500 W COUNTY RD B,55164PPRCLHIGHW,55164,55164
315,1264,,0-100000,,C,0,0,SHANE MENEFEE,SHANE.MENEFEE@MICHAELFOODS.COM,9522584817,,,,ALTURA,WINONA,0,0,,,,,MG WALLDBAUM CO,,MINNETONKA,,MG WALLDBAUM CO,,MN,"301 CARLSON PARKWAY, SUITE 400",55305,18076351,MICHAEL FOODS INC,,,,,,,,,,,,,5,5,MICHAEL FOODS INC,MN,27169,27169,10 SOUTH MAIN STREET,5519WMGWLL1SUTH,55190,55190
316,1264,,0-100000,,C,0,0,RAY BAKER,RAYBAK@CHEM-TECH-INC.COM,7634171382,,,,ALBERTVILLE,WRIGHT,0,0,,,,,"CHEM-TECH, INC.",,ALBERTVILLE,,"CHEM-TECH, INC.",,MN,6551 JANSEN AVE NE SUITE 106,55301,66525163,LUBRICATION TECHNOLOGIES INC,,,,,,,,,,,,,5,5,,MN,27171,27171,6551 JANSEN AVE NE SUITE 106,55301CHMTC6551J,55301,55301
317,1264,,0-100000,,C,0,0,DAVID BECK,DAVIDBECK@USTSUBAKI.COM,7634273959,,,,ANOKA,ANOKA,0,0,451300,451300,932425,932425,BALLANTINE - DIV OF US TSUBAKI,,ANOKA,,BALLANTINE - DIV OF US TSUBAKI,,MN,840 MCKINLEY ST -,55303,56627011,US TSUBAKI INC,,,,,,,,,,,,,5,5,US TSUBAKI INC,MN,27003,27003,840 MCKINLEY ST -,55303BLLNT840MC,55303,55303
318,1264,,0-100000,,C,0,0,JASON HUGHES,JHUGHES@UNACLAD.COM,7635769595,,,,ANOKA,ANOKA,0,0,451329,451329,932436,932436,FIRESTONE METAL PRODUCTS,,ANOKA,,FIRESTONE METAL PRODUCTS,,MN,1001 LUND BLVD,55303,111482506,FIRESTONE DIVERSIFIED PRODUCTS,,,,,,,,,,,,,5,5,,MN,27003,27003,1001 LUND BLVD,55303CPPRS11LUN,55303,55303
319,1264,,0-100000,,C,0,0,JOHN MARTE,JOHN.MARTE@VISTAOUTDOOR.COM,7633233730,,,,ANOKA,ANOKA,0,0,451155,451155,932216,932216,FEDERAL CARTRIDGE CO,,ANOKA,,FEDERAL CARTRIDGE CO,,MN,900 EHLEN DR,55303,79728394,VISTA OUTDOOR INC,500,500,UN,UN,1,45.198611,45.198611,93.371111,93.371111,1010,1010,U,5,5,VISTA OUTDOOR INC,MN,27003,27003,900 EHLEN DR,55303FDRLH900EH,55303,55303
320,1264,,0-100000,,C,0,0,ERIC LILLYBLAD,ELILLYBLAD@GRACO.COM,6126236414,,,,ANOKA,ANOKA,0,0,,,,,GRACO INC-ANOKA,,MINNEAPOLIS,,GRACO INC-ANOKA,,MN,PO BOX 1441,55440,6253223,GRACO INC,,,,,,,,,,,,,5,5,GRACO INC,MN,27003,27003,1201 LUND BLVD,55303GRCNC121LU,55303,55303
321,1264,,0-100000,,C,0,0,JOEL PETTIT,JOEL.PETTIT@PENTAIR.COM,7634222646,,,,ANOKA,ANOKA,0,0,451210,451210,932212,932212,NVENT HOFFMAN,,ANOKA,,NVENT HOFFMAN,,MN,2100 HOFFMAN WAY,55303,6451249,NVENT,,,,,,,,,,,,,5,5,NVENT,MN,27003,27003,1000 N ST,55303HFFMN1000N,55303,55303
322,1264,,0-100000,,C,0,0,JOEL PETTIT,JOEL.PETTIT@PENTAIR.COM,7634222646,,,,ANOKA,ANOKA,0,0,451202,451202,932227,932227,NVENT HOFFMAN,,ANOKA,,NVENT HOFFMAN,,MN,2100 HOFFMAN WAY,55303,6451249,NVENT,,,,,,,,,,,,,5,5,NVENT,MN,27003,27003,2100 HOFFMAN WAY,55303HFFMN900EH,55303,55303
323,1264,,0-100000,,C,0,0,MARK HAGER,MARK.HAGER@LIFEFITNESS.COM,7633234500,,,,RAMSEY,ANOKA,0,0,452307,452307,934614,934614,LIFE FITNESS A DIV OF BRUNSWICK CORP,,RAMSEY,,LIFE FITNESS A DIV OF BRUNSWICK CORP,,MN,14150 SUNFISH LAKE BLVD,55303,,BRUNSWICK CORP,,,,,,,,,,,,,5,5,BRUNSWICK CORP,MN,27003,27003,14150 SUNFISH LAKE BLVD,55303LFFTN14150,55303,55303
324,1264,,0-100000,,C,0,0,MARK BONGERS,,9529382228,,,,RAMSEY,ANOKA,0,0,452307,452307,934614,934614,LIFE FITNESS CONSUMER DIV,,RAMSEY,,LIFE FITNESS. CONSUMER DIV.,,MN,14150 SUNFISH LAKE BLVD.,55303,,LIFE FITNESS A BRUNSWICK CO,,,,,,,,,,,,,5,5,,MN,27003,27003,6043 HWY 10 NW,55303LFFTN6043H,55303,55303
325,1264,,0-100000,,C,0,0,RON PARKER,,6124228866,,,,ANOKA,ANOKA,0,0,451235,451235,932300,932300,LAKELAND TOOL and ENGINEERING INC,,ANOKA,,LAKELAND TOOL and ENGINEERING INC,,MN,2939 6TH AVE N,55303,,,150,150,UN,UN,1,45.209722,45.209722,93.383333,93.383333,1010,1010,U,5,5,,MN,27003,27003,2939 6TH AVE N,55303LKLND2939S,55303,55303
326,1264,,0-100000,,C,0,0,LAURIE LARSON,,7635764200,,,,ANOKA,ANOKA,0,0,451322,451322,932525,932525,LUND INDUSTRIES INC,,ANOKA,,LUND INDUSTRIES INC,,MN,911 LUND BLVD,55303,148510928,LUND INTERNATIONAL HOLDINGS,99999,99999,UN,UN,U,45.222778,45.222778,93.426389,93.426389,0,0,U,5,5,,MN,27003,27003,911 LUND BLVD,55303LNDND911LU,55303,55303
327,1264,,0-100000,,C,0,0,GARY SMITH,GSMITH@ALTRONMFG.COM,7634277735,239,239,,RAMSEY,ANOKA,0,0,451350,451350,932610,932610,ALTRON INC,,RAMSEY,,ALTRON INC,,MN,6700 BUNKER LAKE BLVD NW,55303,,,150,150,UN,UN,1,45.230556,45.230556,93.436111,93.436111,1010,1010,U,5,5,,MN,27003,27003,6700 BUNKER LAKE BLVD NW,55303LTRNN6700I,55303,55303
328,1264,,0-100000,,C,0,0,GREGG LEDIN,,6122874136,,,,ANOKA,ANOKA,0,0,451330,451330,932400,932400,MENTOR CORP,,ANOKA,,MENTOR CORP,,MN,800 LUND BLVD,55303,46712931,MENTOR CORP,,,,,,,,,,,,,5,5,,MN,27003,27003,800 LUND BLVD,55303MNTRM800LU,55303,55303
329,1264,,0-100000,,C,0,0,DUANE VANDENBERGHE,DUANE.VANDENBERGHE@MATE.COM,7635763435,,,,ANOKA,ANOKA,0,0,451321,451321,932459,932459,MATE PRECISION TOOLING,,ANOKA,,MATE PRECISION TOOLING,,MN,1295 LUND BLVD,55303,,,150,150,UN,UN,1,45.226389,45.226389,93.429444,93.429444,1010,1010,U,5,5,MATE PRECISION TOOLING,MN,27003,27003,1295 LUND BLVD,55303MTPNC6400I,55303,55303
330,1264,,0-100000,,C,0,0,NICHOLAS A KORCZAK,,6302319260,,,,ANOKA,ANOKA,0,0,451313,451313,932626,932626,AIRGAS NORTH CENTRAL INC,,WEST CHICAGO,,AIRGAS NORTH CENTRAL INC.,,IL,1250 W. WASHINGTON ST.,60185,24492860,AIRGAS INC,150,150,UN,UN,1,45.230556,45.230556,93.444444,93.444444,1010,1010,U,5,5,,MN,27003,27003,6650 HWY 10 NW,55303NRTHR6650H,553034599,553034599
331,1264,,0-100000,,C,0,0,TOM WILLIAMS,,7634270112,11,11,,ANOKA,ANOKA,0,0,451155,451155,932326,932326,PROFESSIONAL PLATING INC,,ANOKA,,PROFESSIONAL PLATING INC,,MN,2625 9TH AVE N,55303,,,150,150,UN,UN,1,45.198611,45.198611,93.390556,93.390556,1010,1010,U,5,5,,MN,27003,27003,2625 9TH AVE N,55303PRFSS2625N,55303,55303
332,1264,,0-100000,,C,0,0,RONALD H. OPP,,6124223269,,,,ANOKA,ANOKA,0,0,451249,451249,932503,932503,IMI CORNELIUS INC,,ANOKA,,IMI CORNELIUS INC,,MN,ONE CORNELIUS PL,55303-1592,,,600,600,UN,UN,1,45.213611,45.213611,93.4175,93.4175,1010,1010,U,5,5,,MN,27003,27003,ONE CORNELIUS PL,55303THCRNONECO,553031592,553031592
333,1264,,0-100000,,C,0,0,JON DOBSON,,9528516004,,,,RAMSEY,ANOKA,0,0,451350,451350,932645,932645,VISION-EASE LENS INC,,RAMSEY,,VISION-EASE LENS INC,,MN,7000 SUNWOOD DR NW,55303,6175020,BMC INDUSTRIES INC,,,,,,,,,,,,,5,5,,MN,27003,27003,7000 SUNWOOD DR NW,55303VSNSL7000S,55303,55303
334,1264,,0-100000,,C,0,0,RANDY CRAIG,,6124349528,,,,HAM LAKE,ANOKA,0,0,451600,451600,931400,931400,KNAPP WOODWORKING INC,,HAM LAKE,,KNAPP WOODWORKING INC,,MN,16430 HWY 65 NE,55304,,,11000,11000,UN,UN,1,45.266667,45.266667,93.233333,93.233333,1000,1000,U,5,5,,MN,27003,27003,16430 HWY 65 NE,55304KNPPW16430,55304,55304
335,1264,,0-100000,,C,0,0,,,,,,,BURNSVILLE,DAKOTA,0,0,444447,444447,931848,931848,CHART INDUSTRIES INC,,BURNSVILLE,,CHART INDUSTRIES INC,,MN,3505 COUNTY RD 42 W,55306,,,,,,,,,,,,,,,5,5,,MN,27037,27037,3505 COUNTY RD 42 W,55306CHRTN3505C,55306,55306
336,1264,,0-100000,,C,0,0,JOHN NEWE,JOHNN@PRINCESSMARBLE.COM,9528950202,,,,BURNSVILLE,DAKOTA,0,0,444539,444539,931858,931858,PRINCESS MARBLE ACQUISITION LLC,,BURNSVILLE,,PRINCESS MARBLE ACQUISITION LLC,,MN,14255 SOUTHCROSS DR W,55306,,CLIO HOLDINGS,,,,,,,,,,,,,5,5,CLIO HOLDINGS,MN,27037,27037,14255 SOUTHCROSS DR W,55306RBCSS14255,55306,55306
